interacting_pair,sender_cell_type,receiver_cell_type,eligible_datasets,supporting_datasets,rank_sum,ligand_deg,receptor_deg,datasets,prevalence,activity,time,cluster,activity_cluster_0,eligible_cluster_0,testable_other_clusters,max_other_activity,specificity
APP_CD74,cDC2,DC mature,3,3.0,2.968957055125052,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9896523517083508,III-IV,1,0.0,1,1,0.0,0.9896523517083508
APP_CD74,DC mature,cDC2,3,3.0,2.9677040515143105,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9892346838381035,III-IV,1,0.0,1,1,0.0,0.9892346838381035
APP_CD74,DC mature,DC mature,3,3.0,2.9674606749693555,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9891535583231185,III-IV,1,0.0,1,1,0.0,0.9891535583231185
APP_CD74,cDC1,DC mature,3,3.0,2.9658672066984106,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9886224022328035,III-IV,1,0.0,1,1,0.0,0.9886224022328035
APP_CD74,Macrophage alveolar,DC mature,3,3.0,2.9656503474945466,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9885501158315155,III-IV,1,0.0,1,1,0.0,0.9885501158315155
APP_CD74,pDC,Macrophage alveolar,4,4.0,3.9440029052963146,True,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.9860007263240786,III-IV,1,0.0,3,1,0.0,0.9860007263240786
CXCL8_CXCR2,Neutrophils,Neutrophils,4,4.0,3.9373519602898406,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.9843379900724601,III-IV,1,0.0,3,1,0.0,0.9843379900724601
APP_CD74,myeloid dividing,pDC,3,3.0,2.9529145822183294,True,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9843048607394431,III-IV,1,0.0,2,1,0.0,0.9843048607394431
APP_CD74,pDC,Monocyte classical,4,4.0,3.932553568927003,True,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.9831383922317507,III-IV,1,0.0,3,1,0.0,0.9831383922317507
APP_CD74,DC mature,pDC,3,3.0,2.9423022580308964,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9807674193436321,III-IV,1,0.0,1,1,0.0,0.9807674193436321
APP_CD74,cDC1,pDC,3,3.0,2.934503142644949,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.978167714214983,III-IV,1,0.0,1,1,0.0,0.978167714214983
CCL5_CCR1,T cell CD8 terminally exhausted,Neutrophils,2,2.0,1.9554888735040208,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9777444367520104,III-IV,1,0.0,2,1,0.0,0.9777444367520104
APP_CD74,DC mature,B cell,3,3.0,2.929877131373145,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9766257104577151,III-IV,1,0.0,1,1,0.0,0.9766257104577151
APP_CD74,DC mature,myeloid dividing,3,3.0,2.9265392773363157,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9755130924454386,III-IV,1,0.0,1,1,0.0,0.9755130924454386
APP_CD74,Macrophage,pDC,4,4.0,3.8995983657223268,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.9748995914305817,III-IV,1,0.0,3,1,0.0,0.9748995914305817
APP_CD74,Monocyte classical,pDC,4,4.0,3.8994051604953635,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.9748512901238409,III-IV,1,0.0,3,1,0.0,0.9748512901238409
APP_CD74,cDC2,pDC,4,4.0,3.893524175878632,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.973381043969658,III-IV,1,0.0,3,1,0.0,0.973381043969658
APP_CD74,Macrophage alveolar,pDC,4,4.0,3.890771906810402,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.9726929767026005,III-IV,1,0.0,3,1,0.0,0.9726929767026005
CD44_TYROBP,Mast cell,Neutrophils,4,4.0,3.8867486352136176,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.9716871588034044,III-IV,1,0.0,3,1,0.0,0.9716871588034044
CD44_TYROBP,myeloid dividing,Neutrophils,2,2.0,1.9433152205086492,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9716576102543246,III-IV,1,0.0,2,1,0.0,0.9716576102543246
ANXA1_FPR1,Mast cell,Neutrophils,4,4.0,3.8660844641819927,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.9665211160454982,III-IV,1,0.0,3,1,0.0,0.9665211160454982
CCL5_CCR1,T cell CD8 dividing,Neutrophils,2,2.0,1.927775691644638,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.963887845822319,III-IV,1,0.0,2,1,0.0,0.963887845822319
APP_CD74,DC mature,Macrophage,3,3.0,2.881157040315023,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9603856801050076,III-IV,1,0.0,1,1,0.0,0.9603856801050076
CD44_TYROBP,T cell CD4 dividing,Neutrophils,2,2.0,1.91555401270351,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.957777006351755,III-IV,1,0.0,2,1,0.0,0.957777006351755
COL1A2_integrin_a1b1_complex,Pericyte,T cell CD4 dividing,2,2.0,1.914014850398096,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.957007425199048,III-IV,1,0.0,2,1,0.0,0.957007425199048
COL1A2_integrin_a1b1_complex,Pericyte,T cell CD8 activated,2,2.0,1.9061095681807152,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9530547840903576,III-IV,1,0.0,1,1,0.0,0.9530547840903576
COL1A2_integrin_a2b1_complex,Pericyte,T cell CD8 dividing,2,2.0,1.9019346704495363,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9509673352247682,III-IV,1,0.0,3,1,0.0,0.9509673352247682
APP_CD74,pDC,T cell CD8 dividing,3,3.0,2.8519212594757244,True,False,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9506404198252415,III-IV,1,0.0,2,1,0.0,0.9506404198252415
ANXA1_FPR1,myeloid dividing,Neutrophils,2,2.0,1.8822253763597185,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9411126881798593,III-IV,1,0.0,2,1,0.0,0.9411126881798593
CD44_TYROBP,Monocyte classical,Neutrophils,4,4.0,3.7419606704857102,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.9354901676214276,III-IV,1,0.0,3,1,0.0,0.9354901676214276
COL4A2_integrin_a1b1_complex,Pericyte,T cell CD8 activated,2,2.0,1.8708024441967726,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9354012220983863,III-IV,1,0.0,1,1,0.0,0.9354012220983863
ANXA1_FPR1,T cell CD8 activated,Neutrophils,3,3.0,2.8019880509053596,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.9339960169684532,III-IV,1,0.0,2,1,0.0,0.9339960169684532
COL1A1_integrin_a1b1_complex,Pericyte,T cell CD4 dividing,2,2.0,1.8653465053601992,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9326732526800996,III-IV,1,0.0,2,1,0.0,0.9326732526800996
CD44_TYROBP,Neutrophils,myeloid dividing,2,2.0,1.8624778277278953,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9312389138639476,III-IV,1,0.0,2,1,0.0,0.9312389138639476
COL4A2_integrin_a1b1_complex,Pericyte,T cell CD4 dividing,2,2.0,1.8624755309443333,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9312377654721666,III-IV,1,0.0,2,1,0.0,0.9312377654721666
APP_CD74,pDC,T cell CD8 terminally exhausted,3,3.0,2.7894196601224497,True,False,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9298065533741499,III-IV,1,0.0,2,1,0.0,0.9298065533741499
COL3A1_integrin_a1b1_complex,Pericyte,T cell CD4 dividing,2,2.0,1.8572954529387133,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9286477264693567,III-IV,1,0.0,2,1,0.0,0.9286477264693567
CD44_TYROBP,DC mature,Macrophage,3,3.0,2.7858057640856266,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9286019213618756,III-IV,1,0.0,1,1,0.0,0.9286019213618756
APP_CD74,pDC,T cell CD4 dividing,3,3.0,2.7797095300658063,True,False,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9265698433552688,III-IV,1,0.0,2,1,0.0,0.9265698433552688
COL3A1_integrin_a1b1_complex,Pericyte,T cell CD8 activated,2,2.0,1.8527626196218772,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9263813098109386,III-IV,1,0.0,1,1,0.0,0.9263813098109386
PLAU_PLAUR,myeloid dividing,Neutrophils,2,2.0,1.8525400330885922,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9262700165442961,III-IV,1,0.0,2,1,0.0,0.9262700165442961
CD44_TYROBP,DC mature,cDC2,3,3.0,2.7784106099236845,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9261368699745615,III-IV,1,0.0,1,1,0.0,0.9261368699745615
COL4A2_integrin_a2b1_complex,Pericyte,T cell CD8 dividing,2,2.0,1.85141277574574,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.92570638787287,III-IV,1,0.0,3,1,0.0,0.92570638787287
COL1A1_integrin_a1b1_complex,Pericyte,T cell CD8 activated,2,2.0,1.850143717201956,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.925071858600978,III-IV,1,0.0,1,1,0.0,0.925071858600978
COL1A1_integrin_a2b1_complex,Pericyte,T cell CD8 dividing,2,2.0,1.8479673636726488,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9239836818363244,III-IV,1,0.0,3,1,0.0,0.9239836818363244
COL4A1_integrin_a1b1_complex,Pericyte,T cell CD8 activated,2,2.0,1.8462941921052738,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9231470960526369,III-IV,1,0.0,1,1,0.0,0.9231470960526369
COL3A1_integrin_a2b1_complex,Pericyte,T cell CD8 dividing,2,2.0,1.844193843979372,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.922096921989686,III-IV,1,0.0,3,1,0.0,0.922096921989686
CD44_TYROBP,DC mature,Monocyte classical,3,3.0,2.765666180775627,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.921888726925209,III-IV,1,0.0,1,1,0.0,0.921888726925209
THY1_ADGRE5,Pericyte,pDC,2,2.0,1.841199074944229,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9205995374721145,III-IV,1,0.0,2,1,0.0,0.9205995374721145
PPIA_BSG,cDC2,Pericyte,2,2.0,1.8408697484169771,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9204348742084886,III-IV,1,0.0,3,1,0.0,0.9204348742084886
COL4A1_integrin_a1b1_complex,Pericyte,T cell CD4 dividing,2,2.0,1.8347757872835113,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9173878936417557,III-IV,1,0.0,2,1,0.0,0.9173878936417557
PLAU_PLAUR,Fibroblast peribronchial,Neutrophils,3,3.0,2.748266829885568,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.9160889432951893,III-IV,1,0.0,3,1,0.0,0.9160889432951893
ANXA1_FPR1,T cell CD4,Neutrophils,4,4.0,3.660457307625959,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.9151143269064898,III-IV,1,0.0,3,1,0.0,0.9151143269064898
FN1_integrin_a4b1_complex,Pericyte,DC mature,2,2.0,1.8276337524352202,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9138168762176101,III-IV,1,0.0,1,1,0.0,0.9138168762176101
CD44_TYROBP,Mast cell,DC mature,3,3.0,2.739130136431888,True,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9130433788106292,III-IV,1,0.0,1,1,0.0,0.9130433788106292
COL4A1_integrin_a2b1_complex,Pericyte,T cell CD8 dividing,2,2.0,1.8231444270491073,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9115722135245536,III-IV,1,0.0,3,1,0.0,0.9115722135245536
CD44_TYROBP,Macrophage,Neutrophils,4,4.0,3.6332552026099316,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.9083138006524829,III-IV,1,0.0,3,1,0.0,0.9083138006524829
CD44_TYROBP,DC mature,myeloid dividing,3,3.0,2.723540197484093,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9078467324946976,III-IV,1,0.0,1,1,0.0,0.9078467324946976
THY1_ADGRE5,Pericyte,Neutrophils,2,2.0,1.8108249031135097,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9054124515567549,III-IV,1,0.0,2,1,0.0,0.9054124515567549
CD44_TYROBP,Pericyte,pDC,2,2.0,1.8064317102078067,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9032158551039033,III-IV,1,0.0,2,1,0.0,0.9032158551039033
ANXA1_FPR1,T cell CD8 effector memory,Neutrophils,4,4.0,3.6113879065483263,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.9028469766370816,III-IV,1,0.0,3,1,0.0,0.9028469766370816
CD44_TYROBP,Pericyte,DC mature,2,2.0,1.805289916642673,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.9026449583213365,III-IV,1,0.0,1,1,0.0,0.9026449583213365
PLAU_PLAUR,Macrophage,Neutrophils,4,4.0,3.596633490703643,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.8991583726759107,III-IV,1,0.0,3,1,0.0,0.8991583726759107
CCL19_CCR7,DC mature,DC mature,3,3.0,2.697036464160224,True,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8990121547200746,III-IV,1,0.0,1,1,0.0,0.8990121547200746
CD44_TYROBP,cDC2,Neutrophils,4,4.0,3.591822959759085,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.8979557399397713,III-IV,1,0.0,3,1,0.0,0.8979557399397713
CXCL8_CXCR2,Monocyte classical,Neutrophils,4,4.0,3.5894649611605813,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.8973662402901453,III-IV,1,0.0,3,1,0.0,0.8973662402901453
SEMA4D_PTPRC,Neutrophils,T cell CD4 dividing,2,2.0,1.790702616111022,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.895351308055511,III-IV,1,0.0,2,1,0.0,0.895351308055511
CD44_TYROBP,Monocyte classical,DC mature,3,3.0,2.684766289160609,True,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8949220963868697,III-IV,1,0.0,1,1,0.0,0.8949220963868697
CD44_TYROBP,DC mature,Macrophage alveolar,3,3.0,2.6797273377748607,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8932424459249536,III-IV,1,0.0,1,1,0.0,0.8932424459249536
APP_CD74,Pericyte,Plasma cell,2,2.0,1.786473557604309,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8932367788021545,III-IV,1,0.0,3,1,0.0,0.8932367788021545
CD44_TYROBP,Neutrophils,DC mature,2,2.0,1.78244628865867,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.891223144329335,III-IV,1,0.0,1,1,0.0,0.891223144329335
PLAUR_integrin_a4b1_complex,Neutrophils,T cell CD4 dividing,2,2.0,1.7816513597794796,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8908256798897398,III-IV,1,0.0,2,1,0.0,0.8908256798897398
SEMA4D_PTPRC,Neutrophils,T cell CD8 dividing,2,2.0,1.780040669791246,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.890020334895623,III-IV,1,0.0,2,1,0.0,0.890020334895623
PLAUR_integrin_a4b1_complex,Neutrophils,DC mature,2,2.0,1.777815202366074,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.888907601183037,III-IV,1,0.0,1,1,0.0,0.888907601183037
CD44_TYROBP,T cell CD8 activated,DC mature,3,3.0,2.6653867392565003,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8884622464188334,III-IV,1,0.0,1,1,0.0,0.8884622464188334
CD44_TYROBP,pDC,myeloid dividing,3,3.0,2.662721513409259,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8875738378030863,III-IV,1,0.0,2,1,0.0,0.8875738378030863
FN1_integrin_a4b1_complex,Pericyte,pDC,2,2.0,1.772957510168959,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8864787550844795,III-IV,1,0.0,2,1,0.0,0.8864787550844795
ANXA1_FPR1,cDC2,Neutrophils,4,4.0,3.5343799707257997,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.8835949926814499,III-IV,1,0.0,3,1,0.0,0.8835949926814499
CD44_TYROBP,T cell CD4,DC mature,3,3.0,2.637367955103775,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8791226517012584,III-IV,1,0.0,1,1,0.0,0.8791226517012584
THY1_integrin_aXb2_complex,Pericyte,Neutrophils,2,2.0,1.7518270762132624,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8759135381066312,III-IV,1,0.0,2,1,0.0,0.8759135381066312
CD44_TYROBP,T cell CD8 effector memory,DC mature,3,3.0,2.6248764954650072,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8749588318216691,III-IV,1,0.0,1,1,0.0,0.8749588318216691
PLAUR_integrin_a4b1_complex,Neutrophils,T cell CD8 terminally exhausted,2,2.0,1.7498290407288024,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8749145203644012,III-IV,1,0.0,2,1,0.0,0.8749145203644012
FN1_integrin_aVb1_complex,Pericyte,Mast cell,2,2.0,1.7497142619923682,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8748571309961841,III-IV,1,0.0,3,1,0.0,0.8748571309961841
CXCL8_CXCR2,myeloid dividing,Neutrophils,2,2.0,1.748729359899114,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.874364679949557,III-IV,1,0.0,2,1,0.0,0.874364679949557
CD44_TYROBP,T cell regulatory,DC mature,3,3.0,2.62125210185998,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8737507006199934,III-IV,1,0.0,1,1,0.0,0.8737507006199934
CXCL12_CXCR4,Fibroblast peribronchial,pDC,4,4.0,3.492244240946423,True,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Zilionis_Klein_2019,1.0,0.8730610602366058,III-IV,1,0.0,3,1,0.0,0.8730610602366058
ANXA1_FPR1,T cell CD8 dividing,Neutrophils,2,2.0,1.7454152875807734,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8727076437903867,III-IV,1,0.0,2,1,0.0,0.8727076437903867
CD58_CD2,Neutrophils,T cell CD8 terminally exhausted,2,2.0,1.7445130999165925,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8722565499582963,III-IV,1,0.0,2,1,0.0,0.8722565499582963
CD44_TYROBP,Plasma cell,myeloid dividing,3,3.0,2.6146120218711846,False,True,Chen_Zhang_2020;Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8715373406237282,III-IV,1,0.0,4,1,0.0,0.8715373406237282
HLA-E_VSIR,Neutrophils,cDC1,2,2.0,1.7415536086710752,False,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8707768043355376,III-IV,1,0.0,1,1,0.0,0.8707768043355376
PLAUR_integrin_a4b1_complex,Neutrophils,T cell CD8 dividing,2,2.0,1.7409801028229706,True,False,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC,1.0,0.8704900514114853,III-IV,1,0.0,2,1,0.0,0.8704900514114853
ANXA1_FPR1,Monocyte classical,Neutrophils,4,4.0,3.4784870076836745,True,True,Deng_Liu_LUAD_2024;Hu_Zhang_2023_NSCLC;Maynard_Bivona_2020;Zilionis_Klein_2019,1.0,0.8696217519209186,III-IV,1,0.0,3,1,0.0,0.8696217519209186
