interacting_pair,partner_a,partner_b,gene_a,gene_b,directionality,classification,interacting_cells,significant_mean
PTPRC_MRC1,simple:P08575,simple:P22897,PTPRC,MRC1,Receptor-Receptor,,B cell|Macrophage,0.567
Histamine_byHDC_HRH1,complex:Histamine_byHDC,simple:P35367,,HRH1,Ligand-Receptor,Signaling by Histamine,B cell|Macrophage,0.55
TF_TFRC,simple:P02787,simple:P02786,TF,TFRC,Ligand-Receptor,Signaling by Transferrin,B cell|Macrophage,0.624
fibrinogen_integrin_aXb2_complex,complex:fibrinogen,complex:integrin_aXb2_complex,,,Ligand-Receptor,Adhesion by Fibribogen,B cell|Macrophage,0.566
CD52_SIGLEC10,simple:P31358,simple:Q96LC7,CD52,SIGLEC10,Ligand-Receptor,,B cell|Macrophage,0.624
FCER2_integrin_aXb2_complex,simple:P06734,complex:integrin_aXb2_complex,FCER2,,Receptor-Receptor,Signaling by FC receptor,B cell|Macrophage,0.662
CCL19_CCR7,simple:Q99731,simple:P32248,CCL19,CCR7,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.651
ProstaglandinE2_byPTGES2_PTGER1,complex:ProstaglandinE2_byPTGES2,simple:P34995,,PTGER1,Ligand-Receptor,Signaling by Prostaglandin,DC mature|Macrophage,0.627
C10orf99_SUSD2,simple:Q6UWK7,simple:Q9UGT4,C10orf99,SUSD2,Ligand-Receptor,,DC mature|Macrophage,0.656
ULBP1_NKG2D_II_receptor,simple:Q9BZM6,complex:NKG2D_II_receptor,ULBP1,,Ligand-Receptor,Signaling by Killer Cell Lectin Like Receptor K1,DC mature|Macrophage,0.597
LipoxinA4_byALOX12_FPR2,complex:LipoxinA4_byALOX12,simple:P25090,,FPR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,DC mature|Macrophage,0.663
CCL19_CCRL2,simple:Q99731,simple:O00421,CCL19,CCRL2,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.741
CD200_CD200R1,simple:P41217,simple:Q8TD46,CD200,CD200R1,Ligand-Receptor,,DC mature|Macrophage,0.681
WNT5B_SFRP4,simple:Q9H1J7,simple:Q6FHJ7,WNT5B,SFRP4,Ligand-Ligand,Signaling by WNT inhibition,DC mature|Macrophage,0.647
SAA1_FPR2,simple:P0DJI8,simple:P25090,SAA1,FPR2,Ligand-Receptor,,DC mature|Macrophage,0.619
ProstaglandinE2_byPTGES2_PTGER4,complex:ProstaglandinE2_byPTGES2,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,DC mature|Macrophage,0.672
CCL15_CCR1,simple:Q16663,simple:P32246,CCL15,CCR1,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.625
WNT5B_FRZB,simple:Q9H1J7,simple:Q92765,WNT5B,FRZB,Ligand-Ligand,Signaling by WNT inhibition,DC mature|Macrophage,0.646
TNFSF18_TNFRSF18,simple:Q9UNG2,simple:Q9Y5U5,TNFSF18,TNFRSF18,Ligand-Receptor,Signaling by Tumor necrosis factor,DC mature|Macrophage,0.649
WNT5B_SFRP1,simple:Q9H1J7,simple:Q8N474,WNT5B,SFRP1,Ligand-Ligand,Signaling by WNT inhibition,DC mature|Macrophage,0.651
WNT5B_SFRP2,simple:Q9H1J7,simple:Q96HF1,WNT5B,SFRP2,Ligand-Ligand,Signaling by WNT inhibition,DC mature|Macrophage,0.651
HLA-G_LILRB1,simple:P17693,simple:Q8NHL6,HLA-G,LILRB1,Ligand-Receptor,Signaling by HLA,DC mature|Macrophage,0.625
APOE_TREM2_receptor,simple:P02649,complex:TREM2_receptor,APOE,,Ligand-Receptor,Signaling by Apolipoprotein,DC mature|Macrophage,0.586
CXCL10_CXCR3,simple:P02778,simple:P49682,CXCL10,CXCR3,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.606
HLA-G_LILRB2,simple:P17693,simple:Q8N423,HLA-G,LILRB2,Ligand-Receptor,Signaling by HLA,DC mature|Macrophage,0.623
CRLF2_TSLPR,simple:Q9HC73,complex:TSLPR,CRLF2,,Receptor-Receptor,,DC mature|Macrophage,0.659
CXCL10_DPP4,simple:P02778,simple:P27487,CXCL10,DPP4,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.654
CXCL11_CXCR3,simple:O14625,simple:P49682,CXCL11,CXCR3,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.612
CXCL9_DPP4,simple:Q07325,simple:P27487,CXCL9,DPP4,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.665
CALCA_RAMP1_complex,simple:P01258,complex:RAMP1_complex,CALCA,,Ligand-Receptor,Signaling by Calcitonin,DC mature|Macrophage,0.63
CXCL11_ACKR3,simple:O14625,simple:P25106,CXCL11,ACKR3,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.679
CD86_CTLA4,simple:P42081,simple:P16410,CD86,CTLA4,Ligand-Receptor,,DC mature|Macrophage,0.633
CXCL11_DPP4,simple:O14625,simple:P27487,CXCL11,DPP4,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.66
ICAM1_integrin_aXb2_complex,simple:P05362,complex:integrin_aXb2_complex,ICAM1,,Ligand-Receptor,Adhesion by ICAM,DC mature|Macrophage,0.646
SerotoninDopamin_byDDC_HTR3C,complex:SerotoninDopamin_byDDC,simple:Q8WXA8,,HTR3C,Ligand-Receptor,Signaling by Serotonin/Dopamine,DC mature|Macrophage,0.529
WNT5B_WIF1,simple:Q9H1J7,simple:Q9Y5W5,WNT5B,WIF1,Ligand-Ligand,Signaling by WNT inhibition,DC mature|Macrophage,0.652
WNT5B_SFRP5,simple:Q9H1J7,simple:Q5T4F7,WNT5B,SFRP5,Ligand-Ligand,Signaling by WNT inhibition,DC mature|Macrophage,0.657
CCL22_DPP4,simple:O00626,simple:P27487,CCL22,DPP4,Ligand-Receptor,Signaling by Chemokines,DC mature|Macrophage,0.678
CCL19_CCR7,simple:Q99731,simple:P32248,CCL19,CCR7,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.574
CCL21_CCR7,simple:O00585,simple:P32248,CCL21,CCR7,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.572
CXCL5_CXCR1,simple:P42830,simple:P25024,CXCL5,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.548
TNFSF13B_TNFRSF13C,simple:Q9Y275,simple:Q96RJ3,TNFSF13B,TNFRSF13C,Ligand-Receptor,Signaling by Tumor necrosis factor,Macrophage|B cell,0.668
CXCL8_CXCR2,simple:P10145,simple:P25025,CXCL8,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.525
TNFSF13_TNFRSF13B,simple:O75888,simple:O14836,TNFSF13,TNFRSF13B,Ligand-Receptor,Signaling by Tumor necrosis factor,Macrophage|B cell,0.675
CXCL8_CXCR1,simple:P10145,simple:P25024,CXCL8,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.528
CXCL5_CXCR2,simple:P42830,simple:P25025,CXCL5,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.545
TNFSF13_TNFRSF17,simple:O75888,simple:Q02223,TNFSF13,TNFRSF17,Ligand-Receptor,Signaling by Tumor necrosis factor,Macrophage|B cell,0.582
CCL7_CCR1,simple:P80098,simple:P32246,CCL7,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.573
CCL23_FPR2,simple:P55773,simple:P25090,CCL23,FPR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.567
CCL20_CCR6,simple:P78556,simple:P51684,CCL20,CCR6,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.658
TNFSF13B_TNFRSF13B,simple:Q9Y275,simple:O14836,TNFSF13B,TNFRSF13B,Ligand-Receptor,Signaling by Tumor necrosis factor,Macrophage|B cell,0.666
Estradiol_byCYP19A1_ESR2,complex:Estradiol_byCYP19A1,simple:Q92731,,ESR2,Ligand-Receptor,Signaling by Steroids,Macrophage|B cell,0.659
CXCL1_ACKR1,simple:P09341,simple:Q16570,CXCL1,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.543
CXCL13_CXCR5,simple:O43927,simple:P32302,CXCL13,CXCR5,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.58
LEP_LEPR,simple:P41159,simple:P48357,LEP,LEPR,Ligand-Receptor,,Macrophage|B cell,0.564
CXCL1_CXCR2,simple:P09341,simple:P25025,CXCL1,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.538
Estradiol_byCYP19A1_NR1I2,complex:Estradiol_byCYP19A1,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Steroids,Macrophage|B cell,0.57
CXCL1_CXCR1,simple:P09341,simple:P25024,CXCL1,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|B cell,0.542
CCL19_CCR7,simple:Q99731,simple:P32248,CCL19,CCR7,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.661
CCL21_CCR7,simple:O00585,simple:P32248,CCL21,CCR7,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.659
CXCL5_CXCR1,simple:P42830,simple:P25024,CXCL5,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.547
CXCL8_ACKR1,simple:P10145,simple:Q16570,CXCL8,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.533
CXCL5_CXCR2,simple:P42830,simple:P25025,CXCL5,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.544
CD44_TYROBP,simple:P16070,simple:O43914,CD44,TYROBP,Ligand-Receptor,,Macrophage|DC mature,0.659
CCL20_CCR6,simple:P78556,simple:P51684,CCL20,CCR6,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.708
SEMA3C_NRP2,simple:Q99985,simple:O60462,SEMA3C,NRP2,Ligand-Receptor,Signaling by Semaphorin,Macrophage|DC mature,0.732
VEGFA_NRP2,simple:P15692,simple:O60462,VEGFA,NRP2,Ligand-Receptor,Signaling by Vascular endothelial growth factor,Macrophage|DC mature,0.708
IL4_IL4_receptor,simple:P05112,complex:IL4_receptor,IL4,,Ligand-Receptor,Signaling by Interleukin,Macrophage|DC mature,0.552
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Macrophage|DC mature,0.585
CXCL1_ACKR1,simple:P09341,simple:Q16570,CXCL1,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.546
APP_CD74,simple:P05067,simple:P04233,APP,CD74,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,Macrophage|DC mature,0.669
APOE_TREM2_receptor,simple:P02649,complex:TREM2_receptor,APOE,,Ligand-Receptor,Signaling by Apolipoprotein,Macrophage|DC mature,0.594
TNFSF9_TNFRSF9,simple:P41273,simple:Q07011,TNFSF9,TNFRSF9,Ligand-Receptor,Signaling by Tumor necrosis factor,Macrophage|DC mature,0.666
LEP_LEPR,simple:P41159,simple:P48357,LEP,LEPR,Ligand-Receptor,,Macrophage|DC mature,0.579
TSLP_TSLPR,simple:Q969D9,complex:TSLPR,TSLP,,Ligand-Receptor,,Macrophage|DC mature,0.605
CRLF2_TSLPR,simple:Q9HC73,complex:TSLPR,CRLF2,,Receptor-Receptor,,Macrophage|DC mature,0.612
TNF_TNFRSF1B,simple:P01375,simple:P20333,TNF,TNFRSF1B,Ligand-Receptor,Signaling by Tumor necrosis factor,Macrophage|DC mature,0.597
CXCL1_CXCR2,simple:P09341,simple:P25025,CXCL1,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.538
Estradiol_byCYP19A1_NR1I2,complex:Estradiol_byCYP19A1,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Steroids,Macrophage|DC mature,0.561
CD40LG_CD40,simple:P29965,simple:P25942,CD40LG,CD40,Ligand-Receptor,,Macrophage|DC mature,0.628
NLGN2_NRXN2,simple:Q8NFZ4,simple:P58401,NLGN2,NRXN2,Ligand-Receptor,Signaling by Neuroligin,Macrophage|DC mature,0.637
HFE_TFRC,simple:Q30201,simple:P02786,HFE,TFRC,Ligand-Receptor,,Macrophage|DC mature,0.682
CXCL1_CXCR1,simple:P09341,simple:P25024,CXCL1,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|DC mature,0.541
TNFSF10_TNFRSF11B,simple:P50591,simple:O00300,TNFSF10,TNFRSF11B,Ligand-Receptor,Signaling by Tumor necrosis factor,Macrophage|DC mature,0.651
CXCL5_CXCR1,simple:P42830,simple:P25024,CXCL5,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.548
VEGFA_NRP1,simple:P15692,simple:O14786,VEGFA,NRP1,Ligand-Receptor,Signaling by Vascular endothelial growth factor,Macrophage|Macrophage,0.625
CCL19_CCRL2,simple:Q99731,simple:O00421,CCL19,CCRL2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.56
CXCL8_CXCR1,simple:P10145,simple:P25024,CXCL8,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.529
CXCL8_ACKR1,simple:P10145,simple:Q16570,CXCL8,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.528
CXCL5_CXCR2,simple:P42830,simple:P25025,CXCL5,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.55
Histamine_byHDC_HRH1,complex:Histamine_byHDC,simple:P35367,,HRH1,Ligand-Receptor,Signaling by Histamine,Macrophage|Macrophage,0.55
CCL8_CCR1,simple:P80075,simple:P32246,CCL8,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.677
CCL7_CCR1,simple:P80098,simple:P32246,CCL7,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.68
CCL23_FPR2,simple:P55773,simple:P25090,CCL23,FPR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.587
CCL15_CCR1,simple:Q16663,simple:P32246,CCL15,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.615
SEMA3C_NRP2,simple:Q99985,simple:O60462,SEMA3C,NRP2,Ligand-Receptor,Signaling by Semaphorin,Macrophage|Macrophage,0.656
CCL23_CCR1,simple:P55773,simple:P32246,CCL23,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.667
CSF1_CSF1R,simple:P09603,simple:P07333,CSF1,CSF1R,Ligand-Receptor,Signaling by Colony-Stimulating factor,Macrophage|Macrophage,0.576
TF_TFRC,simple:P02787,simple:P02786,TF,TFRC,Ligand-Receptor,Signaling by Transferrin,Macrophage|Macrophage,0.585
Estradiol_byCYP19A1_ESR2,complex:Estradiol_byCYP19A1,simple:Q92731,,ESR2,Ligand-Receptor,Signaling by Steroids,Macrophage|Macrophage,0.566
VEGFA_NRP2,simple:P15692,simple:O60462,VEGFA,NRP2,Ligand-Receptor,Signaling by Vascular endothelial growth factor,Macrophage|Macrophage,0.632
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Macrophage|Macrophage,0.676
CXCL1_ACKR1,simple:P09341,simple:Q16570,CXCL1,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.541
APOE_TREM2_receptor,simple:P02649,complex:TREM2_receptor,APOE,,Ligand-Receptor,Signaling by Apolipoprotein,Macrophage|Macrophage,0.674
LeukotrieneC4_byLTC4S_CYSLTR2,complex:LeukotrieneC4_byLTC4S,simple:Q9NS75,,CYSLTR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,Macrophage|Macrophage,0.564
LEP_LEPR,simple:P41159,simple:P48357,LEP,LEPR,Ligand-Receptor,,Macrophage|Macrophage,0.588
CXCL10_DPP4,simple:P02778,simple:P27487,CXCL10,DPP4,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.578
CCL14_CCR1,simple:Q16627,simple:P32246,CCL14,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.574
CXCL1_CXCR2,simple:P09341,simple:P25025,CXCL1,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.544
Estradiol_byCYP19A1_NR1I2,complex:Estradiol_byCYP19A1,simple:O75469,,NR1I2,Ligand-Receptor,Signaling by Steroids,Macrophage|Macrophage,0.59
CCL26_CCR1,simple:Q9Y258,simple:P32246,CCL26,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.583
CXCL9_DPP4,simple:Q07325,simple:P27487,CXCL9,DPP4,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.584
APP_TREM2_receptor,simple:P05067,complex:TREM2_receptor,APP,,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,Macrophage|Macrophage,0.613
HFE_TFRC,simple:Q30201,simple:P02786,HFE,TFRC,Ligand-Receptor,,Macrophage|Macrophage,0.669
CD99_PILRA,simple:P14209,simple:Q9UKJ1,CD99,PILRA,Ligand-Receptor,,Macrophage|Macrophage,0.584
fibrinogen_integrin_aXb2_complex,complex:fibrinogen,complex:integrin_aXb2_complex,,,Ligand-Receptor,Adhesion by Fibribogen,Macrophage|Macrophage,0.519
SDC2_FGFR4,simple:P34741,simple:P22455,SDC2,FGFR4,Ligand-Receptor,,Macrophage|Macrophage,0.569
CXCL1_CXCR1,simple:P09341,simple:P25024,CXCL1,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage,0.542
PLAU_PLAUR,simple:P00749,simple:Q03405,PLAU,PLAUR,Ligand-Receptor,Signaling by Plasminogen Activator,Macrophage|Macrophage,0.644
ENTPD1_ADORA3,simple:P49961,simple:P0DMS8,ENTPD1,ADORA3,Ligand-Receptor,Signaling by Ectonucleoside,Macrophage|Macrophage,0.616
SEMA3A_PlexinA1_complex3,simple:Q14563,complex:PlexinA1_complex3,SEMA3A,,Ligand-Receptor,Signaling by Semaphorin,Macrophage|Macrophage,0.572
ANXA1_FPR3,simple:P04083,simple:P25089,ANXA1,FPR3,Ligand-Receptor,Signaling by Annexin,Macrophage|Macrophage,0.618
APOB_TREM2_receptor,simple:P04114,complex:TREM2_receptor,APOB,,Ligand-Receptor,Signaling by Apolipoprotein,Macrophage|Macrophage,0.629
DHEAsulfate_bySULT1E1_PPARG,complex:DHEAsulfate_bySULT1E1,simple:P37231,,PPARG,Ligand-Receptor,Signaling by Dehydroepiandrosterone,Macrophage|Macrophage alveolar,0.583
CXCL5_CXCR1,simple:P42830,simple:P25024,CXCL5,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.548
CCL3_CCR1,simple:P10147,simple:P32246,CCL3,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.653
PPBP_CXCR2,simple:P02775,simple:P25025,PPBP,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.587
CXCL8_CXCR2,simple:P10145,simple:P25025,CXCL8,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.541
PTPRC_MRC1,simple:P08575,simple:P22897,PTPRC,MRC1,Receptor-Receptor,,Macrophage|Macrophage alveolar,0.577
CXCL8_CXCR1,simple:P10145,simple:P25024,CXCL8,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.529
CXCL5_CXCR2,simple:P42830,simple:P25025,CXCL5,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.56
CD44_TYROBP,simple:P16070,simple:O43914,CD44,TYROBP,Ligand-Receptor,,Macrophage|Macrophage alveolar,0.625
LipoxinA4_byALOX5_FPR2,complex:LipoxinA4_byALOX5,simple:P25090,,FPR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,Macrophage|Macrophage alveolar,0.548
CCL8_CCR1,simple:P80075,simple:P32246,CCL8,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.668
CCL7_CCR1,simple:P80098,simple:P32246,CCL7,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.671
ProstaglandinE2_byPTGES2_PTGER3,complex:ProstaglandinE2_byPTGES2,simple:P43115,,PTGER3,Ligand-Receptor,Signaling by Prostaglandin,Macrophage|Macrophage alveolar,0.613
CCL23_FPR2,simple:P55773,simple:P25090,CCL23,FPR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.625
ProstaglandinE2_byPTGES2_PTGER4,complex:ProstaglandinE2_byPTGES2,simple:P35408,,PTGER4,Ligand-Receptor,Signaling by Prostaglandin,Macrophage|Macrophage alveolar,0.602
CCL15_CCR1,simple:Q16663,simple:P32246,CCL15,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.607
CCL23_CCR1,simple:P55773,simple:P32246,CCL23,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.658
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Macrophage|Macrophage alveolar,0.615
CXCL3_CXCR2,simple:P19876,simple:P25025,CXCL3,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.589
CXCL1_ACKR1,simple:P09341,simple:Q16570,CXCL1,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.542
APOE_TREM2_receptor,simple:P02649,complex:TREM2_receptor,APOE,,Ligand-Receptor,Signaling by Apolipoprotein,Macrophage|Macrophage alveolar,0.675
LeukotrieneC4_byLTC4S_CYSLTR2,complex:LeukotrieneC4_byLTC4S,simple:Q9NS75,,CYSLTR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,Macrophage|Macrophage alveolar,0.57
CXCL2_CXCR2,simple:P19875,simple:P25025,CXCL2,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.582
GAS6_AXL,simple:Q14393,simple:P30530,GAS6,AXL,Ligand-Receptor,Signaling by Growth arrest,Macrophage|Macrophage alveolar,0.619
CXCL1_CXCR2,simple:P09341,simple:P25025,CXCL1,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.554
APP_TREM2_receptor,simple:P05067,complex:TREM2_receptor,APP,,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,Macrophage|Macrophage alveolar,0.614
HFE_TFRC,simple:Q30201,simple:P02786,HFE,TFRC,Ligand-Receptor,,Macrophage|Macrophage alveolar,0.681
CXCL11_ACKR3,simple:O14625,simple:P25106,CXCL11,ACKR3,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.677
CD99_PILRA,simple:P14209,simple:Q9UKJ1,CD99,PILRA,Ligand-Receptor,,Macrophage|Macrophage alveolar,0.59
ANXA1_FPR1,simple:P04083,simple:P21462,ANXA1,FPR1,Ligand-Receptor,Signaling by Annexin,Macrophage|Macrophage alveolar,0.577
ANXA1_FPR2,simple:P04083,simple:P25090,ANXA1,FPR2,Ligand-Receptor,Signaling by Annexin,Macrophage|Macrophage alveolar,0.571
CXCL1_CXCR1,simple:P09341,simple:P25024,CXCL1,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Macrophage alveolar,0.542
ICAM1_integrin_aXb2_complex,simple:P05362,complex:integrin_aXb2_complex,ICAM1,,Ligand-Receptor,Adhesion by ICAM,Macrophage|Macrophage alveolar,0.595
PLAU_PLAUR,simple:P00749,simple:Q03405,PLAU,PLAUR,Ligand-Receptor,Signaling by Plasminogen Activator,Macrophage|Macrophage alveolar,0.627
ANXA1_FPR3,simple:P04083,simple:P25089,ANXA1,FPR3,Ligand-Receptor,Signaling by Annexin,Macrophage|Macrophage alveolar,0.596
APOB_TREM2_receptor,simple:P04114,complex:TREM2_receptor,APOB,,Ligand-Receptor,Signaling by Apolipoprotein,Macrophage|Macrophage alveolar,0.63
CEACAM1_CEACAM8,simple:P13688,simple:P31997,CEACAM1,CEACAM8,Adhesion-Adhesion,Adhesion by CEAM,Macrophage|Macrophage alveolar,0.588
CTSG_FPR1,simple:P08311,simple:P21462,CTSG,FPR1,Ligand-Receptor,Signaling by Cathepsin,Macrophage|Macrophage alveolar,0.544
CXCL5_CXCR1,simple:P42830,simple:P25024,CXCL5,CXCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.55
CCL3_CCR1,simple:P10147,simple:P32246,CCL3,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.66
LTC4_byLTC4S_CYSLTR2,complex:LTC4_byLTC4S,simple:Q9NS75,,CYSLTR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,Macrophage|Monocyte classical,0.587
CXCL8_ACKR1,simple:P10145,simple:Q16570,CXCL8,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.527
CXCL5_CXCR2,simple:P42830,simple:P25025,CXCL5,CXCR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.551
CD44_TYROBP,simple:P16070,simple:O43914,CD44,TYROBP,Ligand-Receptor,,Macrophage|Monocyte classical,0.628
LipoxinA4_byALOX5_FPR2,complex:LipoxinA4_byALOX5,simple:P25090,,FPR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,Macrophage|Monocyte classical,0.583
CCL8_CCR1,simple:P80075,simple:P32246,CCL8,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.676
CCL7_CCR1,simple:P80098,simple:P32246,CCL7,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.678
CCL23_FPR2,simple:P55773,simple:P25090,CCL23,FPR2,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.661
SAA1_FPR2,simple:P0DJI8,simple:P25090,SAA1,FPR2,Ligand-Receptor,,Macrophage|Monocyte classical,0.584
CCL15_CCR1,simple:Q16663,simple:P32246,CCL15,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.614
CCL23_CCR1,simple:P55773,simple:P32246,CCL23,CCR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.666
CSF1_CSF1R,simple:P09603,simple:P07333,CSF1,CSF1R,Ligand-Receptor,Signaling by Colony-Stimulating factor,Macrophage|Monocyte classical,0.588
LAIR1_LILRB4,simple:Q6GTX8,simple:Q8NHJ6,LAIR1,LILRB4,Receptor-Receptor,,Macrophage|Monocyte classical,0.672
CXCL1_ACKR1,simple:P09341,simple:Q16570,CXCL1,ACKR1,Ligand-Receptor,Signaling by Chemokines,Macrophage|Monocyte classical,0.541
APOE_TREM2_receptor,simple:P02649,complex:TREM2_receptor,APOE,,Ligand-Receptor,Signaling by Apolipoprotein,Macrophage|Monocyte classical,0.601
LeukotrieneC4_byLTC4S_CYSLTR2,complex:LeukotrieneC4_byLTC4S,simple:Q9NS75,,CYSLTR2,Ligand-Receptor,Signaling by Lipoxin/Leukotriene,Macrophage|Monocyte classical,0.587
HLA-G_LILRB2,simple:P17693,simple:Q8N423,HLA-G,LILRB2,Ligand-Receptor,Signaling by HLA,Macrophage|Monocyte classical,0.594
LEP_LEPR,simple:P41159,simple:P48357,LEP,LEPR,Ligand-Receptor,,Macrophage|Monocyte classical,0.573
