Monocyte classical	pDC	0.3993962419309657	0.0	0.1653454481841809	0.0687516704877709	neither
Monocyte classical	Tumor cells LUAD	0.3451110867823211	0.0	0.2585831139510447	0.0040297835635725	positive_significant
Monocyte classical	Ciliated	0.32324716001549064	0.022869621161449416	0.0549820375750165	0.5475070892059537	neither
Monocyte classical	T cell CD8 activated	0.41190816826569426	0.0	0.0721560647648562	0.4296355741504871	neither
Monocyte classical	DC mature	0.5237590094320026	0.0	0.2015101113351777	0.0260327547406403	positive_significant
Monocyte classical	Monocyte non-classical	0.2973565814458568	1.864033816190158e-09	0.1078302127088745	0.2371211382807111	neither
Monocyte classical	Endothelial cell venous	0.3803485016784431	0.0	-0.0291670610151588	0.7497931748093014	neither
Monocyte classical	myeloid dividing	0.5202560136529075	0.0	0.0922611806201086	0.3121480822973115	neither
Monocyte classical	ROS1+ healthy epithelial	0.3319588868671752	0.0	0.1671762260200852	0.0656967055368047	neither
Monocyte classical	cDC2	0.5477318432420402	0.0	0.0409590969021426	0.654197405278346	neither
Monocyte classical	Alveolar cell type 2	0.3925284258083657	0.0	0.0673312530462632	0.4611960751909007	neither
Monocyte classical	T cell CD8 effector memory	0.4592668881049161	0.0	0.0280724652487199	0.7588898123499414	neither
Monocyte classical	Neutrophils	0.28660599128976205	0.0016371417104852348	-0.0074163888097371	0.935382698962479	neither
Monocyte classical	Macrophage alveolar	0.5001618060584223	0.0	0.1331803456089218	0.1436304086069731	neither
Monocyte classical	Mast cell	0.470018979847698	0.0	0.0925402190204026	0.310680572234455	neither
Monocyte classical	Tumor LUAD_mitotic	0.2818411598789436	0.0006485009791825647	-0.1184835239871312	0.1936679463801532	neither
Monocyte classical	NK cell	0.45425138842295976	0.0	0.1298423978219897	0.1540317934440409	neither
Monocyte classical	T cell CD4 dividing	0.4099029551458033	0.0	0.0140516567384734	0.8779129702535026	neither
Monocyte classical	T cell NK-like	0.3980378151625619	1.902576851620097e-08	-0.1110434034191498	0.2233540255237252	neither
Monocyte classical	Macrophage	0.509993546262793	0.0	0.150062051239695	0.0989874705773163	neither
Monocyte classical	T cell CD8 naive	0.30989821563585995	1.580124771471958e-06	-0.2871384535729763	0.001342642029993	negative_significant
pDC	T cell regulatory	0.4881233524788697	0.0	0.060281930653696	0.5095224668910652	neither
pDC	T cell NK-like	0.3639401555357149	1.802346285550982e-07	-0.0188993553526892	0.8363068993971158	neither
pDC	T cell CD4 dividing	0.4623464729826465	0.0	0.2829494445003882	0.0015891080142086	positive_significant
pDC	Macrophage alveolar	0.38191216820995116	0.0	-0.153348530240976	0.0917298080869696	neither
pDC	NK cell dividing	0.2988070428348743	5.0046189414842956e-11	0.187630137472632	0.038496798061401	positive_significant
pDC	NK cell	0.41001158306423285	0.0	0.0324690255073397	0.7225642701616136	neither
pDC	cDC2	0.42875730312083393	1.802346285550982e-07	0.2210866752407991	0.014396839611309	positive_significant
pDC	T cell CD4	0.49534210914259935	0.0	0.0552335616518843	0.54567362621463	neither
pDC	Fibroblast peribronchial	0.2954593931230673	0.004038178568714912	0.0488389081364015	0.5931969332280231	neither
Monocyte non-classical	NK cell	0.3154455340818372	0.0	0.6774578954222853	1.0489227066395583e-17	positive_significant
Monocyte non-classical	T cell NK-like	0.3115425722897939	0.0	0.5437055629860034	9.695049136766131e-11	positive_significant
NK cell	T cell CD8 effector memory	0.5001148511472586	0.0	0.0347637785991975	0.7038410859000437	neither
NK cell	transitional club/AT2	0.3160971974353419	0.0016371417104852348	-0.15273956557376	0.0930417544933272	neither
NK cell	T cell NK-like	0.3965608358569324	0.0	0.5777803648337615	3.2206345084259307e-12	positive_significant
NK cell	cDC1	0.31053684151041366	5.0046189414842956e-11	0.0730212449741602	0.4241101901104545	neither
NK cell	Mast cell	0.40668468635206495	0.0	-0.032153016530565	0.7251558244861467	neither
NK cell	Tumor cells LUAD	0.32809762467945947	0.0	0.0251446285053724	0.7833808850415368	neither
NK cell	Alveolar cell type 2	0.37042986044333054	0.0	0.1880673994032242	0.0380388097080809	positive_significant
NK cell	T cell CD4	0.5308755022826981	0.0	-0.0667529154285599	0.4650631230479574	neither
NK cell	cDC2	0.4876457690567629	0.0	0.0258715063847609	0.7772797764639114	neither
NK cell	T cell regulatory	0.5185129661760969	0.0	-0.0084761251411351	0.926173891982226	neither
NK cell	Alveolar cell type 1	0.296955951509632	0.004038178568714912	0.2202725025292151	0.0147701723646957	positive_significant
NK cell	Neutrophils	0.28523188212740647	0.0006485009791825647	-0.0694693502099546	0.4470548830313982	neither
NK cell	NK cell dividing	0.32503969574610786	0.0	0.2460073892952108	0.0063070403979403	positive_significant
NK cell	B cell	0.3748027338921148	0.022869621161449416	-0.1491640656754928	0.1010472758667959	neither
NK cell	DC mature	0.43288094688484763	0.0016371417104852348	0.0791937471188371	0.385897330299326	neither
DC mature	Alveolar cell type 2	0.3768150452363542	0.0	0.0580969437216437	0.5250157131867306	neither
DC mature	T cell regulatory	0.4164058891270774	0.004038178568714912	0.1379632066298297	0.1296654341769964	neither
DC mature	T cell NK-like	0.37491077711107523	4.540461076008029e-06	0.0857152115393711	0.3478652023521477	neither
DC mature	cDC2	0.5717307177975463	0.0	0.3771947943644386	1.846755894241384e-05	positive_significant
DC mature	T cell CD4	0.4316187955753011	5.0046189414842956e-11	-0.0391038319548697	0.6689181914511532	neither
DC mature	Mast cell	0.44444220414783964	0.0	0.2488380530723333	0.0057128108739868	positive_significant
DC mature	Tumor cells LUAD	0.33231568560009256	0.0	0.2528305236790039	0.0049594610820464	positive_significant
DC mature	Macrophage alveolar	0.44312149808035517	3.7347902548390266e-13	0.2171795378314572	0.0162662758954502	positive_significant
DC mature	myeloid dividing	0.5356624267339508	0.0	0.1897670777004192	0.0363017904754945	positive_significant
DC mature	T cell CD8 effector memory	0.4360032950835917	0.0	0.1731002350454861	0.0565605412271837	neither
DC mature	Ciliated	0.32049747169782794	0.0	-0.0052304024376094	0.9544039303571018	neither
DC mature	T cell CD4 dividing	0.42482982768839417	0.0	0.1654731578704864	0.0685348905871364	neither
Alveolar cell type 2	cDC2	0.3909985044528536	4.108269280322929e-12	-0.0603978535267503	0.508707138477995	neither
Alveolar cell type 2	Macrophage alveolar	0.37293152708734706	0.0	0.107647426665297	0.237921713302478	neither
Alveolar cell type 2	Endothelial cell venous	0.3336736741304366	1.120437076451708e-12	0.0692323312056391	0.4486104012445164	neither
Alveolar cell type 2	Mast cell	0.40859704190121654	0.0	0.285768120858293	0.0014191421790455	positive_significant
Alveolar cell type 2	Alveolar cell type 1	0.3738250234200922	0.0	0.3870564930649408	1.0623189468120383e-05	positive_significant
Alveolar cell type 2	transitional club/AT2	0.39719863591437116	0.0	0.3670779274123481	3.197673965775214e-05	positive_significant
Alveolar cell type 2	Tumor cells LUAD	0.3708198123018874	5.0046189414842956e-11	0.2265647628144385	0.0120919475060536	positive_significant
Alveolar cell type 2	ROS1+ healthy epithelial	0.3500400591217418	0.0	0.6419576822916265	1.6098200470518789e-15	positive_significant
Fibroblast peribronchial	Plasma cell	0.28794414485848113	0.0	-0.0044614409384206	0.9611016587469	neither
Fibroblast peribronchial	Mast cell	0.29187596336848187	1.864033816190158e-09	0.0616762188163771	0.4997609045375929	neither
Fibroblast peribronchial	Macrophage	0.2888867040219439	5.389507751196732e-07	0.2318166986338565	0.0101922304537959	positive_significant
Fibroblast peribronchial	Endothelial cell lymphatic	0.27484461068497723	0.0	0.095252453037587	0.2966510533965599	neither
Fibroblast peribronchial	Endothelial cell venous	0.29366649046798643	0.0	0.0416220832279986	0.6489685474957723	neither
